filename,runIndex,vertices,triangulations,timeSeconds,peakMemoryBytes,memoryPerVertex,startTime,endTime,status
case_010.txt,2,14,2296832,0.883026742,282624,20187.428571,2026-09-06 07:39:26,2026-09-06 07:39:27,completed
case_010.txt,3,14,2296832,0.885893280,282624,20187.428571,2026-09-06 07:39:27,2026-09-06 07:39:28,completed
case_010.txt,4,14,2296832,0.871169641,151552,10825.142857,2026-09-06 07:39:28,2026-09-06 07:39:29,completed
case_010.txt,5,14,2296832,0.908727788,282624,20187.428571,2026-09-06 07:39:29,2026-09-06 07:39:30,completed
case_011.txt,1,16,228160760,87.105615903,282624,17664.000000,2026-09-06 07:39:30,2026-09-06 07:40:57,completed
case_011.txt,2,16,228160760,86.270213569,278528,17408.000000,2026-09-06 07:40:57,2026-09-06 07:42:24,completed
case_011.txt,3,16,228160760,85.565315127,217088,13568.000000,2026-09-06 07:42:24,2026-09-06 07:43:50,completed
case_011.txt,4,16,228160760,86.830503421,217088,13568.000000,2026-09-06 07:43:50,2026-09-06 07:45:17,completed
case_011.txt,5,16,228160760,86.857860118,282624,17664.000000,2026-09-06 07:45:17,2026-09-06 07:46:44,completed
case_012.txt,1,18,903132478,360.044722403,0,0.000000,2026-09-06 07:46:44,2026-09-06 07:52:44,time_limit_exceeded
case_012.txt,2,18,916375471,360.014875476,0,0.000000,2026-09-06 07:52:44,2026-09-06 07:58:44,time_limit_exceeded
case_012.txt,3,18,908056184,360.014221715,0,0.000000,2026-09-06 07:58:44,2026-09-06 08:04:44,time_limit_exceeded
case_012.txt,4,18,899485239,360.019785433,0,0.000000,2026-09-06 08:04:44,2026-09-06 08:10:44,time_limit_exceeded
case_012.txt,5,18,917723410,360.043564160,0,0.000000,2026-09-06 08:10:44,2026-09-06 08:16:44,time_limit_exceeded
case_013.txt,1,16,174923434,66.819726634,282624,17664.000000,2026-09-06 08:16:44,2026-09-06 08:17:51,completed
case_013.txt,2,16,174923434,67.149723287,282624,17664.000000,2026-09-06 08:17:51,2026-09-06 08:18:58,completed
case_013.txt,3,16,174923434,67.371404916,151552,9472.000000,2026-09-06 08:18:58,2026-09-06 08:20:06,completed
case_013.txt,4,16,174923434,67.048885916,282624,17664.000000,2026-09-06 08:20:06,2026-09-06 08:21:13,completed
case_013.txt,5,16,174923434,67.246946141,159744,9984.000000,2026-09-06 08:21:13,2026-09-06 08:22:20,completed
case_014.txt,1,18,917451005,360.009352347,0,0.000000,2026-09-06 08:22:20,2026-09-06 08:28:20,time_limit_exceeded
case_014.txt,2,18,931852541,360.041124256,0,0.000000,2026-09-06 08:28:20,2026-09-06 08:34:20,time_limit_exceeded
case_014.txt,3,18,928924830,360.031300889,0,0.000000,2026-09-06 08:34:20,2026-09-06 08:40:20,time_limit_exceeded
