filename,vertices,triangulations,meanTime,medianTime,minTime,maxTime,stddevTime,perTriangNs,peakMemory,memoryPerVertex
graph_V11F3_theta_a1_b4_c4_T2522520_v3.txt,11,672902,0.264648757,0.262531803,0.258110859,0.273303610,0.007814476,393,8192,744.727273
graph_V11F3_theta_a1_b5_c3_T2642640_v1.txt,11,700780,0.279025952,0.273968063,0.272252698,0.290857096,0.010281906,398,8192,744.727273
graph_V11F3_theta_a1_b5_c3_T2642640_v2.txt,11,700780,0.284284992,0.284343355,0.282225950,0.286285670,0.002030489,406,4096,372.363636
graph_V11F3_theta_a1_b5_c3_T2642640_v3.txt,11,700780,0.279984978,0.279696546,0.279333134,0.280925253,0.000834329,400,4096,372.363636
graph_V11F3_theta_a1_b6_c2_T3067350_v1.txt,11,795998,0.366295599,0.364606285,0.352817924,0.381462588,0.014396858,460,4096,372.363636
graph_V11F3_theta_a1_b6_c2_T3067350_v2.txt,11,795998,0.386827549,0.377530863,0.376951078,0.406000705,0.016606971,486,8192,744.727273
graph_V11F3_theta_a1_b6_c2_T3067350_v3.txt,11,795998,0.369466328,0.367810816,0.365029148,0.375559020,0.005456656,464,8192,744.727273
graph_V11F3_theta_a1_b7_c1_T4089800_v1.txt,11,997586,0.506343952,0.505982622,0.501006107,0.512043128,0.005527375,508,8192,744.727273
graph_V11F3_theta_a1_b7_c1_T4089800_v2.txt,11,997586,0.532219292,0.531734830,0.527588387,0.537334659,0.004891164,534,4096,372.363636
graph_V11F3_theta_a1_b7_c1_T4089800_v3.txt,11,997586,0.519386597,0.519687867,0.518759370,0.519712553,0.000543334,521,4096,372.363636
graph_V11F3_theta_a2_b1_c6_T3067350_v1.txt,11,795998,0.275943698,0.275048933,0.271696872,0.281085288,0.004757735,347,4096,372.363636
graph_V11F3_theta_a2_b1_c6_T3067350_v2.txt,11,795998,0.298664384,0.298041086,0.297083210,0.300868856,0.001968287,375,4096,372.363636
graph_V11F3_theta_a2_b1_c6_T3067350_v3.txt,11,795998,0.299002250,0.298937414,0.298264240,0.299805096,0.000772471,376,4096,372.363636
graph_V11F3_theta_a2_b2_c5_T2576574_v1.txt,11,718374,0.238486549,0.237556648,0.237474205,0.240428793,0.001682538,332,4096,372.363636
graph_V11F3_theta_a2_b2_c5_T2576574_v2.txt,11,718374,0.257428645,0.257327020,0.252656578,0.262302338,0.004823683,358,4096,372.363636
graph_V11F3_theta_a2_b2_c5_T2576574_v3.txt,11,718374,0.260755420,0.262533140,0.256128178,0.263604941,0.004042983,363,4096,372.363636
graph_V11F3_theta_a2_b3_c4_T2378376_v1.txt,11,679966,0.237201020,0.237351228,0.234759575,0.239492256,0.002369913,349,4096,372.363636
graph_V11F3_theta_a2_b3_c4_T2378376_v2.txt,11,679966,0.254332881,0.248906234,0.247281508,0.266810900,0.010836773,374,4096,372.363636
graph_V11F3_theta_a2_b3_c4_T2378376_v3.txt,11,679966,0.252458634,0.251523406,0.250277612,0.255574883,0.002769704,371,4096,372.363636
graph_V11F3_theta_a2_b4_c3_T2378376_v1.txt,11,679966,0.250486013,0.242660279,0.241240811,0.267556948,0.014800890,368,4096,372.363636
graph_V11F3_theta_a2_b4_c3_T2378376_v2.txt,11,679966,0.246841304,0.247722554,0.243977405,0.248823954,0.002540612,363,4096,372.363636
graph_V11F3_theta_a2_b4_c3_T2378376_v3.txt,11,679966,0.252536658,0.252876803,0.251108323,0.253624849,0.001292285,371,4096,372.363636
graph_V11F3_theta_a2_b5_c2_T2576574_v1.txt,11,718374,0.271665248,0.271573922,0.270459790,0.272962032,0.001253618,378,4096,372.363636
graph_V11F3_theta_a2_b5_c2_T2576574_v2.txt,11,718374,0.283760921,0.278046877,0.275838818,0.297397068,0.011860744,395,4096,372.363636
graph_V11F3_theta_a2_b5_c2_T2576574_v3.txt,11,718374,0.272253654,0.272360971,0.271036359,0.273363633,0.001167343,379,4096,372.363636
graph_V11F3_theta_a2_b6_c1_T3067350_v1.txt,11,795998,0.354990684,0.354343308,0.349825619,0.360803126,0.005517312,446,8192,744.727273
graph_V11F3_theta_a2_b6_c1_T3067350_v2.txt,11,795998,0.359281912,0.359784769,0.358227575,0.359833391,0.000913406,451,4096,372.363636
