dataset,category,case,vertices,triangulations,median_time,mad_time,min_time,max_time,n_runs,median_time_per_tri,mad_time_per_tri,median_tri_per_sec,mad_tri_per_sec,median_avg_time_per_tri,median_mem,median_mem_per_vertex,time_limit_frac,any_time_limit,median_unsuccessful_check_pct,median_check_success_rate,median_total_checks,median_successful_checks,median_failed_checks,median_checks_ratio,median_invalid_traversal_pct,median_traversal_success_rate
results-without-vgs,1_triangulation_subdivide_1,case_014.txt,18,526959853.0,360.03692815,0.0046572394890158075,360.006724464,360.040069415,5,6.831767589399263e-07,3.3866540366959766e-09,1463750.0279600888,7280.466444435752,6.832340758034939e-07,,,1.0,True,7.475438827211879,92.52,569535100.0,526959852.0,42575248.0,1.0807941019385288,0.0,100.0
results-without-vgs,2_triangulation_subdivide_2,case_001.txt,9,46782.0,0.031086788,0.0010942447907999996,0.03034873,0.033468589,5,6.645031849856782e-07,2.3390295216108652e-08,1504883.6824183958,54259.63887932881,6.645031849856782e-07,282624.0,31402.666667,0.0,False,37.00716363244641,62.99,74264.0,46781.0,27483.0,1.5874820974327184,0.0,100.0
results-without-vgs,2_triangulation_subdivide_2,case_024.txt,30,454376427.0,360.009512282,0.003925184982618759,360.006864781,360.02391393,5,7.923472533710469e-07,3.5617435191506333e-09,1262072.9052135828,5690.49821848742,7.923155579591721e-07,,,1.0,True,13.982878691025915,86.02,528239518.0,454376427.0,73863091.0,1.1625592495800845,0.0,100.0
results-without-vgs,2_triangulation_subdivide_2,case_020.txt,28,460432072.0,360.015205137,0.009092664226787553,360.009072219,360.042013172,5,7.818939950364709e-07,3.120137428212977e-09,1278945.7475669137,5089.9159899361375,7.819073149556793e-07,,,1.0,True,0.0826448199986411,99.92,460812910.0,460432072.0,380838.0,1.0008271317815585,0.0,100.0
results-without-vgs,2_triangulation_subdivide_2,case_004.txt,19,464432629.0,360.032578382,0.013966020835244784,360.022678761,360.043402451,5,7.751881678429618e-07,3.919749156706944e-09,1290009.3699605858,6500.777962669501,7.752094833586725e-07,,,1.0,True,19.660382279799947,80.34,578086679.0,464432628.0,113654051.0,1.2447159052744243,0.0,100.0
results-without-vgs,2_triangulation_subdivide_2,case_012.txt,26,464848237.0,360.016985917,0.010369442281804413,360.002162845,360.034660115,5,7.745208682269349e-07,2.872341002211712e-09,1291120.796124243,4800.179136434925,7.744828467898438e-07,,,1.0,True,20.070676993823046,79.93,581463397.0,464848237.0,116615160.0,1.2511053045234972,0.0,100.0
results-without-vgs,2_triangulation_subdivide_2,case_018.txt,28,465537289.0,360.020971001,0.021710356730973636,360.004293572,360.041437508,5,7.733765327571859e-07,8.384601882227508e-09,1293031.2178401283,14121.73069548635,7.733450778440221e-07,,,1.0,True,12.924565124552972,87.08,534715346.0,465537288.0,69178058.0,1.1484295214033706,0.0,100.0
results-without-vgs,2_triangulation_subdivide_2,case_010.txt,23,471880481.0,360.036964708,0.014237997874751749,360.009934433,360.046568106,5,7.629948356626347e-07,1.130286946320202e-09,1310624.860431112,1943.4781832461529,7.62983380759926e-07,,,1.0,True,13.86007914690443,86.14,547872713.0,471880481.0,75992232.0,1.160901925723169,0.0,100.0
results-without-vgs,2_triangulation_subdivide_2,case_013.txt,26,473630823.0,360.022836486,0.024209427290934227,360.00632697,360.045141198,5,7.601683590618003e-07,5.348619686448689e-10,1315498.0578699696,925.1583717830749,7.601338827688586e-07,,,1.0,True,6.990278990832073,93.01,509228740.0,473630823.0,35597917.0,1.0751564343488682,0.0,100.0
results-without-vgs,2_triangulation_subdivide_2,case_023.txt,31,474121018.0,360.010814239,0.00790175391604364,360.005484579,360.03718812,5,7.593113802413205e-07,1.0685056980717571e-09,1316982.763622198,1851.505520521417,7.593226213797593e-07,,,1.0,True,7.481076194585918,92.52,512456730.0,474121018.0,38335712.0,1.080859956935082,0.0,100.0
