filename,startTime,endTime,totalTimeSeconds,triangulationCountA,triangulationCountB,newStoredCount,oldStoredCount,newSpaceExceeded,oldSpaceExceeded,xxHashXorA,xxHashXorB,xxHashSumA,xxHashSumB,sipHashXorA,sipHashXorB,sipHashSumA,sipHashSumB,sha256XorA,sha256XorB,sha256SumA,sha256SumB,triangulationCountMatch,hashMatch,exactMatch,matched
case_030.txt,2026-08-31 21:25:44,2026-08-31 21:25:47,2.601,92400,92400,92400,92400,NO,NO,0x53726187D1D912B2,0x53726187D1D912B2,0x25A48A18A96C6BE0,0x25A48A18A96C6BE0,0xE01136742BF17CA0,0xE01136742BF17CA0,0xC34D7C0FE2509E78,0xC34D7C0FE2509E78,0x91F3710B1E72DAE0|0x3E17F2AD740F1662|0xFE6B9846A36B8EF8|0xAB8EFFA3CFD679A9,0x91F3710B1E72DAE0|0x3E17F2AD740F1662|0xFE6B9846A36B8EF8|0xAB8EFFA3CFD679A9,0x43C1AF48C5AEC99A|0x50AC78AA334BF530|0xD0D4CD604B12F7E2|0x5F59D1580E51DF1D,0x43C1AF48C5AEC99A|0x50AC78AA334BF530|0xD0D4CD604B12F7E2|0x5F59D1580E51DF1D,MATCHED,MATCHED,MATCHED,MATCHED
case_031.txt,2026-08-31 21:25:47,2026-08-31 21:25:48,0.340,13200,13200,13200,13200,NO,NO,0x286140A4B2AFD66B,0x286140A4B2AFD66B,0x4630527A054B83A7,0x4630527A054B83A7,0x5166E5E0164AE61D,0x5166E5E0164AE61D,0x130E60391136B3FD,0x130E60391136B3FD,0x0FCE0259058CF611|0xF5B92790C4D6A95A|0xE936F8DFDFB9A8ED|0x25545ECC3FB4D604,0x0FCE0259058CF611|0xF5B92790C4D6A95A|0xE936F8DFDFB9A8ED|0x25545ECC3FB4D604,0xABEE0439D2DAE9B1|0xD1C9308EED869F3C|0x989C511DC9693EC3|0x89C87ECBFCAC9240,0xABEE0439D2DAE9B1|0xD1C9308EED869F3C|0x989C511DC9693EC3|0x89C87ECBFCAC9240,MATCHED,MATCHED,MATCHED,MATCHED
case_032.txt,2026-08-31 21:25:48,2026-08-31 21:25:57,8.911,288288,288288,288288,288288,NO,NO,0x10651ABD244C75D7,0x10651ABD244C75D7,0x60594533029BFAF1,0x60594533029BFAF1,0x857A20798E8B2D6E,0x857A20798E8B2D6E,0x2EC90DF4F2DF93BA,0x2EC90DF4F2DF93BA,0x9B7FB651655C56C7|0x4F6E9DFE1A1A6F49|0x8E0A2EE6E746D61F|0xE6969018E12ADEFC,0x9B7FB651655C56C7|0x4F6E9DFE1A1A6F49|0x8E0A2EE6E746D61F|0xE6969018E12ADEFC,0xC813C394C708B1E1|0xF7657CBEEBB8816F|0xB70C31D69BF7E763|0xCC8413A2C0535780,0xC813C394C708B1E1|0xF7657CBEEBB8816F|0xB70C31D69BF7E763|0xCC8413A2C0535780,MATCHED,MATCHED,MATCHED,MATCHED
case_033.txt,2026-08-31 21:25:59,2026-08-31 21:26:06,7.177,240240,240240,240240,240240,NO,NO,0xD51F541D0BCCB21D,0xD51F541D0BCCB21D,0xCC92C7B1B14CB497,0xCC92C7B1B14CB497,0xC7DEA31693265D26,0xC7DEA31693265D26,0xC96C8E66BC4B290A,0xC96C8E66BC4B290A,0xAAEC7E4FA4E7CD62|0x450DB3514B587DF7|0x528F5B5A146FFF0F|0xC9A1B8C8909373DA,0xAAEC7E4FA4E7CD62|0x450DB3514B587DF7|0x528F5B5A146FFF0F|0xC9A1B8C8909373DA,0x7EF1C20995593CDE|0xDD22EA33C5B5CB43|0x3742C9E6B2321A33|0x98D1B215214FB758,0x7EF1C20995593CDE|0xDD22EA33C5B5CB43|0x3742C9E6B2321A33|0x98D1B215214FB758,MATCHED,MATCHED,MATCHED,MATCHED
case_034.txt,2026-08-31 21:26:08,2026-08-31 21:26:47,39.740,1072500,1072500,1072500,1072500,NO,NO,0xBA811917BC566E13,0xBA811917BC566E13,0x12854D43105B805F,0x12854D43105B805F,0x5334F74344CCF999,0x5334F74344CCF999,0x8062D5D91ECC3CD5,0x8062D5D91ECC3CD5,0xE4BDD9B27B091669|0xEBF85EFD101843BE|0x52A806E2CABBDA59|0xAA562F6B6AD95B08,0xE4BDD9B27B091669|0xEBF85EFD101843BE|0x52A806E2CABBDA59|0xAA562F6B6AD95B08,0xEC7A6612D0816EC9|0x9A51866FD8DB58CC|0xCBD0277DA3F5BAF9|0x02813E0D9BBAE5DE,0xEC7A6612D0816EC9|0x9A51866FD8DB58CC|0xCBD0277DA3F5BAF9|0x02813E0D9BBAE5DE,MATCHED,MATCHED,MATCHED,MATCHED
case_035.txt,2026-08-31 21:26:55,2026-08-31 21:27:00,5.008,171600,171600,171600,171600,NO,NO,0x1CF36A6E292D288E,0x1CF36A6E292D288E,0x6B6104E989938752,0x6B6104E989938752,0x81CFCF3D0D64806C,0x81CFCF3D0D64806C,0x899073B32AED545C,0x899073B32AED545C,0x66729F564F34CB3D|0xBE521D31801FBB45|0xAEFE35BC284E7991|0x2C4FAFCD0B13EB43,0x66729F564F34CB3D|0xBE521D31801FBB45|0xAEFE35BC284E7991|0x2C4FAFCD0B13EB43,0x9D930157AF9F40D3|0xEF1B0E1CB49046ED|0x386F6A3A53CC4571|0xEF39A2A7DD53DD2D,0x9D930157AF9F40D3|0xEF1B0E1CB49046ED|0x386F6A3A53CC4571|0xEF39A2A7DD53DD2D,MATCHED,MATCHED,MATCHED,MATCHED
case_036.txt,2026-08-31 21:27:01,2026-08-31 21:27:10,8.547,288288,288288,288288,288288,NO,NO,0x9AB51411AC0D2551,0x9AB51411AC0D2551,0x3D87084F6B3A689F,0x3D87084F6B3A689F,0xB9F9676A98B8211B,0xB9F9676A98B8211B,0xAB033ABB505FAACF,0xAB033ABB505FAACF,0xCA1DE342F941FA47|0x27308D5586C9C5DF|0x5AAA45EB67C7EF87|0x8C0CCAAC369ADF0A,0xCA1DE342F941FA47|0x27308D5586C9C5DF|0x5AAA45EB67C7EF87|0x8C0CCAAC369ADF0A,0x64E8E362C1C54DAD|0x5B67A39995D6DA4D|0x131D0C3D90358FAD|0x74107E994A58CCE8,0x64E8E362C1C54DAD|0x5B67A39995D6DA4D|0x131D0C3D90358FAD|0x74107E994A58CCE8,MATCHED,MATCHED,MATCHED,MATCHED
case_037.txt,2026-08-31 21:27:11,2026-08-31 21:27:18,7.307,240240,240240,240240,240240,NO,NO,0x07CF497938CC14CA,0x07CF497938CC14CA,0x2DB1B5EA0D9B6646,0x2DB1B5EA0D9B6646,0x3DD85A43A9AF6252,0x3DD85A43A9AF6252,0x56BF74C847548A94,0x56BF74C847548A94,0xA1646B3BD2E48A2B|0xDE50853CB7419A8F|0x69EAF705AD7D6F22|0xCD1704567BD82C71,0xA1646B3BD2E48A2B|0xDE50853CB7419A8F|0x69EAF705AD7D6F22|0xCD1704567BD82C71,0x6B40A3C2DD7371EB|0xB260125C83540275|0x38F31686E528EDBA|0xF47550DE5E0B0F93,0x6B40A3C2DD7371EB|0xB260125C83540275|0x38F31686E528EDBA|0xF47550DE5E0B0F93,MATCHED,MATCHED,MATCHED,MATCHED
case_038.txt,2026-08-31 21:27:20,2026-08-31 21:27:29,8.997,300300,300300,300300,300300,NO,NO,0x5CC5507C091E3C15,0x5CC5507C091E3C15,0x8F15AF218B5CD073,0x8F15AF218B5CD073,0xE8A361DD9FAECF67,0xE8A361DD9FAECF67,0x38F1590121EC30A3,0x38F1590121EC30A3,0x270FD51AD40C4B06|0x1E9E1E6432EF206E|0x8E072D78B3E7C7D6|0x76D9336605B7DC4D,0x270FD51AD40C4B06|0x1E9E1E6432EF206E|0x8E072D78B3E7C7D6|0x76D9336605B7DC4D,0x22808958B095D864|0x2008FC20870AAB7C|0x6F7B24DEBD8A411A|0xCB96BB4D5D4FD0B7,0x22808958B095D864|0x2008FC20870AAB7C|0x6F7B24DEBD8A411A|0xCB96BB4D5D4FD0B7,MATCHED,MATCHED,MATCHED,MATCHED
case_039.txt,2026-08-31 21:27:31,2026-08-31 21:27:37,6.558,214500,214500,214500,214500,NO,NO,0x266C27FFFD481B6A,0x266C27FFFD481B6A,0x477E50F39F3D8E58,0x477E50F39F3D8E58,0x3273280985041932,0x3273280985041932,0x015E318D24F71628,0x015E318D24F71628,0x7B50E081F35FE396|0xFB3D455174560BB4|0x1A838A1CE48C5C15|0x21292FAFA2804051,0x7B50E081F35FE396|0xFB3D455174560BB4|0x1A838A1CE48C5C15|0x21292FAFA2804051,0x68C60E3AE665DC9E|0xD840C545B2080884|0x11E60F3C0117AAA5|0x919583A49309B491,0x68C60E3AE665DC9E|0xD840C545B2080884|0x11E60F3C0117AAA5|0x919583A49309B491,MATCHED,MATCHED,MATCHED,MATCHED
