filename,runIndex,vertices,triangulations,timeSeconds,peakMemoryBytes,memoryPerVertex,startTime,endTime,status,totalChecks,successfulChecks,failedChecks,checkSuccessRate,invalidTraversals,totalTraversalsExtended,traversalSuccessRate
case_001.txt,1,9,46782,0.033468589,278528,30947.555556,2026-09-11 03:55:35,2026-09-11 03:55:36,completed,74264,46781,27483,62.99,0,46782,100.00
case_001.txt,2,9,46782,0.031086788,282624,31402.666667,2026-09-11 03:55:36,2026-09-11 03:55:36,completed,74264,46781,27483,62.99,0,46782,100.00
case_001.txt,3,9,46782,0.030468834,282624,31402.666667,2026-09-11 03:55:36,2026-09-11 03:55:36,completed,74264,46781,27483,62.99,0,46782,100.00
case_001.txt,4,9,46782,0.030348730,151552,16839.111111,2026-09-11 03:55:36,2026-09-11 03:55:36,completed,74264,46781,27483,62.99,0,46782,100.00
case_001.txt,5,9,46782,0.033248283,282624,31402.666667,2026-09-11 03:55:36,2026-09-11 03:55:37,completed,74264,46781,27483,62.99,0,46782,100.00
case_002.txt,1,14,525449321,360.047770363,0,0.000000,2026-09-11 03:55:37,2026-09-11 04:01:37,time_limit_exceeded,682360502,525449320,156911182,77.00,0,525449321,100.00
case_002.txt,2,14,513186078,360.045387898,0,0.000000,2026-09-11 04:01:37,2026-09-11 04:07:37,time_limit_exceeded,664085117,513186077,150899040,77.28,0,513186078,100.00
case_002.txt,3,14,513133538,360.038927157,0,0.000000,2026-09-11 04:07:37,2026-09-11 04:13:37,time_limit_exceeded,664007883,513133537,150874346,77.28,0,513133538,100.00
case_002.txt,4,14,519362422,360.024503236,0,0.000000,2026-09-11 04:13:37,2026-09-11 04:19:37,time_limit_exceeded,673250526,519362421,153888105,77.14,0,519362422,100.00
case_002.txt,5,14,521479249,360.050994069,0,0.000000,2026-09-11 04:19:37,2026-09-11 04:25:37,time_limit_exceeded,676431600,521479248,154952352,77.09,0,521479249,100.00
case_003.txt,1,16,509535005,360.037743447,0,0.000000,2026-09-11 04:25:37,2026-09-11 04:31:37,time_limit_exceeded,609032611,509535004,99497607,83.66,0,509535005,100.00
case_003.txt,2,16,521302505,360.043662158,0,0.000000,2026-09-11 04:31:37,2026-09-11 04:37:37,time_limit_exceeded,624000649,521302504,102698145,83.54,0,521302505,100.00
case_003.txt,3,16,527359140,360.031461116,0,0.000000,2026-09-11 04:37:37,2026-09-11 04:43:37,time_limit_exceeded,631993320,527359139,104634181,83.44,0,527359140,100.00
case_003.txt,4,16,509754179,360.041568011,0,0.000000,2026-09-11 04:43:37,2026-09-11 04:49:37,time_limit_exceeded,609362209,509754179,99608030,83.65,0,509754179,100.00
case_003.txt,5,16,510521519,360.043691864,0,0.000000,2026-09-11 04:49:37,2026-09-11 04:55:37,time_limit_exceeded,610374066,510521519,99852547,83.64,0,510521519,100.00
case_004.txt,1,19,462878870,360.041998334,0,0.000000,2026-09-11 04:55:37,2026-09-11 05:01:37,time_limit_exceeded,576210547,462878870,113331677,80.33,0,462878870,100.00
case_004.txt,2,19,471564260,360.032578382,0,0.000000,2026-09-11 05:01:37,2026-09-11 05:07:37,time_limit_exceeded,586961107,471564259,115396848,80.34,0,471564260,100.00
case_004.txt,3,19,472988998,360.043402451,0,0.000000,2026-09-11 05:07:37,2026-09-11 05:13:37,time_limit_exceeded,588739698,472988997,115750701,80.34,0,472988998,100.00
case_004.txt,4,19,464412776,360.031705943,0,0.000000,2026-09-11 05:13:37,2026-09-11 05:19:37,time_limit_exceeded,578060489,464412776,113647713,80.34,0,464412776,100.00
case_004.txt,5,19,464432629,360.022678761,0,0.000000,2026-09-11 05:19:37,2026-09-11 05:25:37,time_limit_exceeded,578086679,464432628,113654051,80.34,0,464432629,100.00
case_005.txt,1,21,508187566,360.004099574,0,0.000000,2026-09-11 05:25:37,2026-09-11 05:31:37,time_limit_exceeded,549198363,508187565,41010798,92.53,0,508187566,100.00
case_005.txt,2,21,510629401,360.050535497,0,0.000000,2026-09-11 05:31:37,2026-09-11 05:37:37,time_limit_exceeded,551826338,510629401,41196937,92.53,0,510629401,100.00
case_005.txt,3,21,510748521,360.043166180,0,0.000000,2026-09-11 05:37:37,2026-09-11 05:43:37,time_limit_exceeded,551953350,510748520,41204830,92.53,0,510748521,100.00
case_005.txt,4,21,517455577,360.034632063,0,0.000000,2026-09-11 05:43:37,2026-09-11 05:49:37,time_limit_exceeded,559247811,517455577,41792234,92.53,0,517455577,100.00
case_005.txt,5,21,518772679,360.038331563,0,0.000000,2026-09-11 05:49:37,2026-09-11 05:55:37,time_limit_exceeded,560681593,518772678,41908915,92.53,0,518772679,100.00
case_006.txt,1,21,531698594,360.044374593,0,0.000000,2026-09-11 05:55:37,2026-09-11 06:01:38,time_limit_exceeded,617577048,531698594,85878454,86.09,0,531698594,100.00
case_006.txt,2,21,519721212,360.005472887,0,0.000000,2026-09-11 06:01:38,2026-09-11 06:07:38,time_limit_exceeded,603402533,519721212,83681321,86.13,0,519721212,100.00
case_006.txt,3,21,503080074,360.023026569,0,0.000000,2026-09-11 06:07:38,2026-09-11 06:13:38,time_limit_exceeded,584175988,503080074,81095914,86.12,0,503080074,100.00
case_006.txt,4,21,479507590,360.018939458,0,0.000000,2026-09-11 06:13:38,2026-09-11 06:19:38,time_limit_exceeded,556845615,479507590,77338025,86.11,0,479507590,100.00
case_006.txt,5,21,520381938,360.010059921,0,0.000000,2026-09-11 06:19:38,2026-09-11 06:25:38,time_limit_exceeded,604071395,520381937,83689458,86.15,0,520381938,100.00
case_007.txt,1,24,492365149,360.029023334,0,0.000000,2026-09-11 06:25:38,2026-09-11 06:31:38,time_limit_exceeded,569176072,492365148,76810924,86.50,0,492365149,100.00
case_007.txt,2,24,499309524,360.017931041,0,0.000000,2026-09-11 06:31:38,2026-09-11 06:37:38,time_limit_exceeded,577268072,499309523,77958549,86.50,0,499309524,100.00
case_007.txt,3,24,505125729,360.046819901,0,0.000000,2026-09-11 06:37:38,2026-09-11 06:43:38,time_limit_exceeded,584162418,505125728,79036690,86.47,0,505125729,100.00
case_007.txt,4,24,492518942,360.038490592,0,0.000000,2026-09-11 06:43:38,2026-09-11 06:49:38,time_limit_exceeded,569373407,492518941,76854466,86.50,0,492518942,100.00
case_007.txt,5,24,499808891,360.014024658,0,0.000000,2026-09-11 06:49:38,2026-09-11 06:55:38,time_limit_exceeded,577835821,499808891,78026930,86.50,0,499808891,100.00
case_008.txt,1,24,506337520,360.012209279,0,0.000000,2026-09-11 06:55:38,2026-09-11 07:01:38,time_limit_exceeded,694676563,506337520,188339043,72.89,0,506337520,100.00
case_008.txt,2,24,510302080,360.027057502,0,0.000000,2026-09-11 07:01:38,2026-09-11 07:07:38,time_limit_exceeded,699686669,510302079,189384590,72.93,0,510302080,100.00
case_008.txt,3,24,504622918,360.016642658,0,0.000000,2026-09-11 07:07:38,2026-09-11 07:13:38,time_limit_exceeded,692550950,504622917,187928033,72.86,0,504622918,100.00
case_008.txt,4,24,505079667,360.020603347,0,0.000000,2026-09-11 07:13:38,2026-09-11 07:19:38,time_limit_exceeded,693093021,505079667,188013354,72.87,0,505079667,100.00
case_008.txt,5,24,509230745,360.002137254,0,0.000000,2026-09-11 07:19:38,2026-09-11 07:25:38,time_limit_exceeded,698365157,509230745,189134412,72.92,0,509230745,100.00
case_009.txt,1,24,505794793,360.012504978,0,0.000000,2026-09-11 07:25:38,2026-09-11 07:31:38,time_limit_exceeded,510023164,505794792,4228372,99.17,0,505794793,100.00
case_009.txt,2,24,505363425,360.027984536,0,0.000000,2026-09-11 07:31:38,2026-09-11 07:37:38,time_limit_exceeded,509590667,505363425,4227242,99.17,0,505363425,100.00
case_009.txt,3,24,507837818,360.027846751,0,0.000000,2026-09-11 07:37:38,2026-09-11 07:43:38,time_limit_exceeded,512071182,507837817,4233365,99.17,0,507837818,100.00
case_009.txt,4,24,510246351,360.022581863,0,0.000000,2026-09-11 07:43:38,2026-09-11 07:49:38,time_limit_exceeded,514509696,510246350,4263346,99.17,0,510246351,100.00
case_009.txt,5,24,487983640,360.005123151,0,0.000000,2026-09-11 07:49:38,2026-09-11 07:55:38,time_limit_exceeded,492078020,487983639,4094381,99.17,0,487983640,100.00
case_010.txt,1,23,471880481,360.042370053,0,0.000000,2026-09-11 07:55:38,2026-09-11 08:01:38,time_limit_exceeded,547872713,471880481,75992232,86.13,0,471880481,100.00
case_010.txt,2,23,472309892,360.009934433,0,0.000000,2026-09-11 08:01:38,2026-09-11 08:07:38,time_limit_exceeded,548305462,472309891,75995571,86.14,0,472309892,100.00
case_010.txt,3,23,472206408,360.036964708,0,0.000000,2026-09-11 08:07:38,2026-09-11 08:13:38,time_limit_exceeded,548201193,472206408,75994785,86.14,0,472206408,100.00
