filename,runIndex,vertices,triangulations,timeSeconds,peakMemoryBytes,memoryPerVertex,startTime,endTime,status,totalChecks,successfulChecks,failedChecks,checkSuccessRate,invalidTraversals,totalTraversalsExtended,traversalSuccessRate
case_001.txt,1,12,54721224,16.388163032,278528,23210.666667,2026-09-10 15:53:45,2026-09-10 15:54:02,completed,82232492,54721223,27511269,66.54,0,54721224,100.00
case_001.txt,2,12,54721224,16.284401313,282624,23552.000000,2026-09-10 15:54:02,2026-09-10 15:54:18,completed,82232492,54721223,27511269,66.54,0,54721224,100.00
case_001.txt,3,12,54721224,16.310174423,217088,18090.666667,2026-09-10 15:54:18,2026-09-10 15:54:34,completed,82232492,54721223,27511269,66.54,0,54721224,100.00
case_001.txt,4,12,54721224,16.278982003,282624,23552.000000,2026-09-10 15:54:34,2026-09-10 15:54:51,completed,82232492,54721223,27511269,66.54,0,54721224,100.00
case_001.txt,5,12,54721224,16.188381778,282624,23552.000000,2026-09-10 15:54:51,2026-09-10 15:55:07,completed,82232492,54721223,27511269,66.54,0,54721224,100.00
case_002.txt,1,19,1159622215,360.041076656,0,0.000000,2026-09-10 15:55:07,2026-09-10 16:01:07,time_limit_exceeded,1373948376,1159622215,214326161,84.40,0,1159622215,100.00
case_002.txt,2,19,1150495644,360.029888947,0,0.000000,2026-09-10 16:01:07,2026-09-10 16:07:07,time_limit_exceeded,1362621557,1150495643,212125914,84.43,0,1150495644,100.00
case_002.txt,3,19,1117328733,360.040114975,0,0.000000,2026-09-10 16:07:07,2026-09-10 16:13:07,time_limit_exceeded,1323605851,1117328733,206277118,84.42,0,1117328733,100.00
case_002.txt,4,19,1146859997,360.046722203,0,0.000000,2026-09-10 16:13:07,2026-09-10 16:19:07,time_limit_exceeded,1358170732,1146859997,211310735,84.44,0,1146859997,100.00
case_002.txt,5,19,1159051986,360.022066247,0,0.000000,2026-09-10 16:19:07,2026-09-10 16:25:07,time_limit_exceeded,1373376103,1159051985,214324118,84.39,0,1159051986,100.00
case_003.txt,1,22,1151502972,360.020982177,0,0.000000,2026-09-10 16:25:07,2026-09-10 16:31:07,time_limit_exceeded,1153458534,1151502971,1955563,99.83,0,1151502972,100.00
case_003.txt,2,22,1150398971,360.036530206,0,0.000000,2026-09-10 16:31:07,2026-09-10 16:37:07,time_limit_exceeded,1152354508,1150398970,1955538,99.83,0,1150398971,100.00
case_003.txt,3,22,1150181597,360.007289142,0,0.000000,2026-09-10 16:37:07,2026-09-10 16:43:07,time_limit_exceeded,1152137130,1150181597,1955533,99.83,0,1150181597,100.00
case_003.txt,4,22,1149949583,360.031325693,0,0.000000,2026-09-10 16:43:07,2026-09-10 16:49:07,time_limit_exceeded,1151905111,1149949582,1955529,99.83,0,1149949583,100.00
case_003.txt,5,22,1149549757,360.019582485,0,0.000000,2026-09-10 16:49:07,2026-09-10 16:55:07,time_limit_exceeded,1151505276,1149549756,1955520,99.83,0,1149549757,100.00
case_004.txt,1,26,1110340078,360.024237697,0,0.000000,2026-09-10 16:55:07,2026-09-10 17:01:07,time_limit_exceeded,1286381962,1110340077,176041885,86.31,0,1110340078,100.00
case_004.txt,2,26,1142152932,360.022347890,0,0.000000,2026-09-10 17:01:07,2026-09-10 17:07:07,time_limit_exceeded,1323164655,1142152932,181011723,86.32,0,1142152932,100.00
case_004.txt,3,26,1135069429,360.009114441,0,0.000000,2026-09-10 17:07:07,2026-09-10 17:13:07,time_limit_exceeded,1315235084,1135069428,180165656,86.30,0,1135069429,100.00
case_004.txt,4,26,1142377701,360.046870760,0,0.000000,2026-09-10 17:13:07,2026-09-10 17:19:07,time_limit_exceeded,1323389423,1142377700,181011723,86.32,0,1142377701,100.00
case_004.txt,5,26,1142724591,360.025983706,0,0.000000,2026-09-10 17:19:07,2026-09-10 17:25:08,time_limit_exceeded,1323736313,1142724590,181011723,86.33,0,1142724591,100.00
case_005.txt,1,29,1152615656,360.030955647,0,0.000000,2026-09-10 17:25:08,2026-09-10 17:31:08,time_limit_exceeded,1336047209,1152615656,183431553,86.27,0,1152615656,100.00
case_005.txt,2,29,1150165860,360.039761078,0,0.000000,2026-09-10 17:31:08,2026-09-10 17:37:08,time_limit_exceeded,1333113785,1150165859,182947926,86.28,0,1150165860,100.00
case_005.txt,3,29,1138309768,360.021830449,0,0.000000,2026-09-10 17:37:08,2026-09-10 17:43:08,time_limit_exceeded,1319286828,1138309768,180977060,86.28,0,1138309768,100.00
